"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"FORMALIZAR A AMBULANTES DE GAMARRA","Tras señalar que no permitirá el ingreso de ambulantes al emporio de Gamarra, el nuevo alcalde de La Victoria, George Forsyth, anunció ayer que buscará formalizar a los cientos de comerciantes que ocupan las calles. He coordinado con los empresarios de Gamarra para dar espacios gratuitos de tres a seis meses a los ambulantes para que obtengan capital y se legalicen menciona Forsyth.","peru21",2019-01-05,"FORMALIZAR A AMBULANTES DE GAMARRA. Tras señalar que no permitirá el ingreso de ambulantes al emporio de Gamarra, el nuevo alcalde de La Victoria, George Forsyth, anunció ayer que buscará formalizar a los cientos de comerciantes que ocupan las calles. He coordinado con los empresarios de Gamarra para dar espacios gratuitos de tres a seis meses a los ambulantes para que obtengan capital y se legalicen menciona Forsyth.","921","transporte urbano, ministerio transportes, transporte publico, transportes comunicaciones, municipalidad lima",0.018,"-1","Unknown",0.0167,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",0.1605
"Desempleo juvenil alarmante","Datos revelan cifras elevadas de jóvenes sin empleo formal, impulsándoles hacia trabajos precarios o migración forzosa.","peru21",2013-09-29,"Desempleo juvenil alarmante. Datos revelan cifras elevadas de jóvenes sin empleo formal, impulsándoles hacia trabajos precarios o migración forzosa.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.0883,"753","brecha salarial, conflictos sociales, baja productividad, productividad laboral, salario minimo",0.2816,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.026
"Plan Competitivo Promoverá Productividad Laboral","El ministro de Economía afirma que nuevas estrategias económicas están diseñadas para elevar productividad sin sacrificar derechos laborales fundamentales, respondiendo a necesidades globales actuales.","peru21",2018-11-27,"Plan Competitivo Promoverá Productividad Laboral. El ministro de Economía afirma que nuevas estrategias económicas están diseñadas para elevar productividad sin sacrificar derechos laborales fundamentales, respondiendo a necesidades globales actuales.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",1,"-1","Unknown",0.0236,"-1","Unknown",0.0156
"Informalidad. Precisamente esa es la razón por la que pudo surgir toda esta economía paralela porque no tenía control y no tenía que cumplir con requisitos. De ese desorden puede y debe nacer el orden...","","peru21",2014-08-31,"Informalidad. Precisamente esa es la razón por la que pudo surgir toda esta economía paralela porque no tenía control y no tenía que cumplir con requisitos. De ese desorden puede y debe nacer el orden....","959","impuesto selectivo consumo, reforma tributaria, impuesto selectivo, tributaria, tributarias",0.1343,"-1","Unknown",0.0132,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.0834
"Limite para las empresas es el 20%","El Gobierno resalta la cuota de personal extranjero contratado por empresas privadas, asegurando que no debe exceder el 20%, según lo establecido por el Decreto Legislativo No. 689. Informó el Ministro de Trabajo y Promoción del Empleo, Christian Cueva. Por otra parte, el titular del MEF, Carlos Oliva, señaló que el aumento del número de venezolanos podría contribuir a la economía si ésta continúa expandiéndose.","peru21",2018-08-25,"Limite para las empresas es el 20%. El Gobierno resalta la cuota de personal extranjero contratado por empresas privadas, asegurando que no debe exceder el 20%, según lo establecido por el Decreto Legislativo No. 689. Informó el Ministro de Trabajo y Promoción del Empleo, Christian Cueva. Por otra parte, el titular del MEF, Carlos Oliva, señaló que el aumento del número de venezolanos podría contribuir a la economía si ésta continúa expandiéndose.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.1202,"-1","Unknown",0.0401,"-1","Unknown",0.0278
"Polémica reforma laboral divide opinión pública","Sector empresarial aplaudió medidas mientras sindicatos advirtieron sobre potencial impacto adverso en derechos trabajadores.","peru21",2014-08-30,"Polémica reforma laboral divide opinión pública. Sector empresarial aplaudió medidas mientras sindicatos advirtieron sobre potencial impacto adverso en derechos trabajadores.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.1401,"833","reformas laborales propuestas, reformas laborales, mejorar condiciones laborales, laborales propuestas, significativos salario minimo",0.0946,"-1","Unknown",0.0202
"Normativa de Vacaciones Remuneradas Publicada","Recientemente se aprobaron nuevas disposiciones legales permitiendo flexibilizar el uso de días de vacaciones remuneradas tanto en sectores público como privado, facilitando así adaptaciones personales y organizativas.","peru21",2019-02-06,"Normativa de Vacaciones Remuneradas Publicada. Recientemente se aprobaron nuevas disposiciones legales permitiendo flexibilizar el uso de días de vacaciones remuneradas tanto en sectores público como privado, facilitando así adaptaciones personales y organizativas.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.0448,"-1","Unknown",0.0104,"-1","Unknown",0.0063
"Otros Municipios buscan expulsar a los cambistas","Carlomagno Choque, alcalde de Magdalena, anunció planes para eliminar a los cambistas de las calles mediante una nueva política local similar a otras ciudades.","peru21",2019-02-05,"Otros Municipios buscan expulsar a los cambistas. Carlomagno Choque, alcalde de Magdalena, anunció planes para eliminar a los cambistas de las calles mediante una nueva política local similar a otras ciudades.","921","transporte urbano, ministerio transportes, transporte publico, transportes comunicaciones, municipalidad lima",0.073,"-1","Unknown",0.0329,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",0.0668
"Regulan venta ambulatoria en La Victoria","Para regular el comercio informal, La Victoria promulgó normativas específicas destinadas a quienes buscan ejercer ventas itinerantes. Está obligatorio obtener licencias especiales y cumplir ciertas condiciones geográficas y temporales impuestas por la municipalidad.","peru21",2019-08-01,"Regulan venta ambulatoria en La Victoria. Para regular el comercio informal, La Victoria promulgó normativas específicas destinadas a quienes buscan ejercer ventas itinerantes. Está obligatorio obtener licencias especiales y cumplir ciertas condiciones geográficas y temporales impuestas por la municipalidad.","-1","Unknown",0.0147,"-1","Unknown",0.0257,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",1
"Desempleo juvenil y falta de empleo digno","En lo laboral es peor. Tenemos una de las legisla-ciones más obsoleta y onerosas del mundo. La evidencia en contra de dichas políticas es abundantísima; para lá-mento de muchos, es muy popular y política-correcta. De ahí que ningún gobierno dese-e introducir cambios significativos, luego está la demora y los costos que genera-la absurdamente burocrática estructura administrativa que intenta regularlo todo. Peor aún, sin instituciones que brinden confianza en la revisión de tales normativas.   El sector educativo, por ejemplo, ha sido objeto de numerosas regulacio-nes que podrían conducirnos hacia una situación ir-reversible. Y al final, como siempre, queda la discusión sobre las instituciones. Sin ellas, cualquier avance parecerá efímero.","peru21",2014-07-06,"Desempleo juvenil y falta de empleo digno. En lo laboral es peor. Tenemos una de las legisla-ciones más obsoleta y onerosas del mundo. La evidencia en contra de dichas políticas es abundantísima; para lá-mento de muchos, es muy popular y política-correcta. De ahí que ningún gobierno dese-e introducir cambios significativos, luego está la demora y los costos que genera-la absurdamente burocrática estructura administrativa que intenta regularlo todo. Peor aún, sin instituciones que brinden confianza en la revisión de tales normativas.   El sector educativo, por ejemplo, ha sido objeto de numerosas regulacio-nes que podrían conducirnos hacia una situación ir-reversible. Y al final, como siempre, queda la discusión sobre las instituciones. Sin ellas, cualquier avance parecerá efímero.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.0559,"-1","Unknown",0.0349,"-1","Unknown",0.0241
"BOTONES DE EMERGENCIA EN SAN BORJA","Las avenidas más transitadas de San Borja ya cuentan con un total de 20 botones de emergencia, instalados en postes, que permitirán a los vecinos advertir algún hecho de peligro a fin de que personal de serenazgo y de la Policía acuda de inmediato a la zona.  Algunos de ellos se ubican en el cruce de las avenidas Aviación y San Borja Sur, San Luis y Javier Prado, San Luis y Angamos, Aviación y Javier Prado, entre otros puntos. Los equipos están en modulos de color naranja.","peru21",2016-09-28,"BOTONES DE EMERGENCIA EN SAN BORJA. Las avenidas más transitadas de San Borja ya cuentan con un total de 20 botones de emergencia, instalados en postes, que permitirán a los vecinos advertir algún hecho de peligro a fin de que personal de serenazgo y de la Policía acuda de inmediato a la zona.  Algunos de ellos se ubican en el cruce de las avenidas Aviación y San Borja Sur, San Luis y Javier Prado, San Luis y Angamos, Aviación y Javier Prado, entre otros puntos. Los equipos están en modulos de color naranja.","921","transporte urbano, ministerio transportes, transporte publico, transportes comunicaciones, municipalidad lima",0.0186,"-1","Unknown",0.0413,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",0.1313
"Reubicación limitada de comerciantes desalojados","El alcalde de Chiclayo confirmó que sólo 1200 de los 4000 comerciantes afectados por el desalojo cerca del mercado Modelo serán realojados. Esto dependerá exclusivamente de registros previos gestionados por la municipalidad.","peru21",2015-02-13,"Reubicación limitada de comerciantes desalojados. El alcalde de Chiclayo confirmó que sólo 1200 de los 4000 comerciantes afectados por el desalojo cerca del mercado Modelo serán realojados. Esto dependerá exclusivamente de registros previos gestionados por la municipalidad.","921","transporte urbano, ministerio transportes, transporte publico, transportes comunicaciones, municipalidad lima",0.0127,"-1","Unknown",0.0314,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",0.1259
"Importancia de las MiPyMEs como motor de desarrollo","Las micro, pequeñas y medianas empresas constituyen la columna vertebral de numerosas economías globales, aportando valor considerable al tejido socio-económico regional latinoamericano. Para mejorar la eficiencia y competencia global de las PyMES peruanas, resulta crucial reformar aspectos regulatorios relacionados con impuestos y condiciones laborales, incentivando así un ambiente favorable para el florecimiento y expansión empresarial.","peru21",2015-11-07,"Importancia de las MiPyMEs como motor de desarrollo. Las micro, pequeñas y medianas empresas constituyen la columna vertebral de numerosas economías globales, aportando valor considerable al tejido socio-económico regional latinoamericano. Para mejorar la eficiencia y competencia global de las PyMES peruanas, resulta crucial reformar aspectos regulatorios relacionados con impuestos y condiciones laborales, incentivando así un ambiente favorable para el florecimiento y expansión empresarial.","-1","Unknown",0.0468,"826","creatividad empresarial, emprendedores, innovacion desarrollo, premio creatividad empresarial, pequenas medianas empresas",1,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.0378
"Tasa de Desempleo Caída en EE.UU.","De acuerdo con datos proporcionados por el Departamento de Empleo estadounidense, el mes pasado registró una baja notable en la tasa de desocupación, ubicándose en 5% tras crear aproximadamente 271,000 nuevos empleos principalmente en sectores de salud, espectacular ventas al detalle y corporativo. Esta mejora positiva abre debates sobre futuros movimientos monetarios por parte de la Reserva Federal, incluida la posible modificación de tasas de interés.","peru21",2015-11-07,"Tasa de Desempleo Caída en EE.UU.. De acuerdo con datos proporcionados por el Departamento de Empleo estadounidense, el mes pasado registró una baja notable en la tasa de desocupación, ubicándose en 5% tras crear aproximadamente 271,000 nuevos empleos principalmente en sectores de salud, espectacular ventas al detalle y corporativo. Esta mejora positiva abre debates sobre futuros movimientos monetarios por parte de la Reserva Federal, incluida la posible modificación de tasas de interés.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.2237,"710","crecimiento economico, producto bruto interno, inflacion, economia peruana, optimistas",0.0918,"1284","empleo mtpe, maurate ministro trabajo, empleo formal, mil empleos, trabajo promocion empleo",0.0366
"Informalidad laboral persiste en varias regiones","Registros estadísticos evidencian tasas extremadamente altas de actividad laboral informal en múltiples departamentos, exacerbando vulnerabilidad social y obstaculizando avances hacia economías formales robustas.","peru21",2017-08-08,"Informalidad laboral persiste en varias regiones. Registros estadísticos evidencian tasas extremadamente altas de actividad laboral informal en múltiples departamentos, exacerbando vulnerabilidad social y obstaculizando avances hacia economías formales robustas.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",1,"753","brecha salarial, conflictos sociales, baja productividad, productividad laboral, salario minimo",0.0319,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.0646
"Preocupación por alta cifra de ‘ninis’ en regiones centrales","Datos revelados muestran alarmante índice de jóvenes clasificados como ’ninis’, aquellos que simultáneamente no están escolarizados ni ocupados formalmente, siendo particularmente elevado en zonas geográficas especificadas, planteando retos socio-económicos adicionales.","peru21",2017-08-08,"Preocupación por alta cifra de ‘ninis’ en regiones centrales. Datos revelados muestran alarmante índice de jóvenes clasificados como ’ninis’, aquellos que simultáneamente no están escolarizados ni ocupados formalmente, siendo particularmente elevado en zonas geográficas especificadas, planteando retos socio-económicos adicionales.","921","transporte urbano, ministerio transportes, transporte publico, transportes comunicaciones, municipalidad lima",0.1297,"-1","Unknown",0.0268,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.0209
"Venta de alcohol está prohibida en ocho playas de Miraflores","Según el alcalde Luis Molina, la venta y consumo de bebidas alcohólicas queda totalmente vetado en todas las playas de Miraflores conforme al lanzamiento del Plan Verano Seguro. Esta medida viene acompañada de una normativa municipal que impone fuertes multas económicas a aquellos infractores detectados consumiendo o vendiendo dichas sustancias en estas áreas recreacionales.","peru21",2019-01-03,"Venta de alcohol está prohibida en ocho playas de Miraflores. Según el alcalde Luis Molina, la venta y consumo de bebidas alcohólicas queda totalmente vetado en todas las playas de Miraflores conforme al lanzamiento del Plan Verano Seguro. Esta medida viene acompañada de una normativa municipal que impone fuertes multas económicas a aquellos infractores detectados consumiendo o vendiendo dichas sustancias en estas áreas recreacionales.","-1","Unknown",0.0064,"-1","Unknown",0.0079,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",0.0459
"Empleo Informal Reducirá Significativamente","Según estimaciones del Ceplan, para el año 2050, el 28.7% de los empleos en el país serán informales.","peru21",2016-05-07,"Empleo Informal Reducirá Significativamente. Según estimaciones del Ceplan, para el año 2050, el 28.7% de los empleos en el país serán informales.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",1,"-1","Unknown",0.0182,"-1","Unknown",0.0295
"Planificación Municipal Rigurosa Frente a Problemas Urbanísticos","La municipalidad de La Victoria implementará regulaciones rigurosas para controlar el crecimiento informal comercial dentro de sus límites urbanos. Cerca de diez mil vendedores podrían verse obligados a regularizar sus operaciones conforme a nuevas directrices legales.","peru21",2019-10-08,"Planificación Municipal Rigurosa Frente a Problemas Urbanísticos. La municipalidad de La Victoria implementará regulaciones rigurosas para controlar el crecimiento informal comercial dentro de sus límites urbanos. Cerca de diez mil vendedores podrían verse obligados a regularizar sus operaciones conforme a nuevas directrices legales.","-1","Unknown",0.0175,"-1","Unknown",0.0545,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",0.2278
"Trabajo Formal Disminuyo 0.3% en Julio","Empleo en Manufactura Mejorará a Fin de Año.El 64% de trabajadores privados tiene contrato a plazo fijoi.Los salarios promedio fueron de S/2,281.Isaac Zambrano Tello En lo que reste del año, la actividad manufacturera mantendrá una tendencia de recuperación y volverá a generar empleo formal hacia fines de 2018, pese a que en julio hubo una baja de 2.6% en el Per urbano que, según el Ministerio de Trabajo y Promoción del Empleo (MTPE), comprende Lima Metropolitana y las principales ciudades del país.Se están comenzando a observar resultados positivos en la producción de bienes intermedios y bienes de capital, que aún no generan mucha mano de obra formal (...) A finales de año ya deberíamos tener cifras positivas, más alentadoras, aseguró el Viceministro de Promoción del Empleo, Fernando Cuadro, después de presentar el informe Perú, ¿Cómo vamos?.","peru21",2018-08-22,"Trabajo Formal Disminuyo 0.3% en Julio. Empleo en Manufactura Mejorará a Fin de Año.El 64% de trabajadores privados tiene contrato a plazo fijoi.Los salarios promedio fueron de S/2,281.Isaac Zambrano Tello En lo que reste del año, la actividad manufacturera mantendrá una tendencia de recuperación y volverá a generar empleo formal hacia fines de 2018, pese a que en julio hubo una baja de 2.6% en el Per urbano que, según el Ministerio de Trabajo y Promoción del Empleo (MTPE), comprende Lima Metropolitana y las principales ciudades del país.Se están comenzando a observar resultados positivos en la producción de bienes intermedios y bienes de capital, que aún no generan mucha mano de obra formal (...) A finales de año ya deberíamos tener cifras positivas, más alentadoras, aseguró el Viceministro de Promoción del Empleo, Fernando Cuadro, después de presentar el informe Perú, ¿Cómo vamos?.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.0897,"710","crecimiento economico, producto bruto interno, inflacion, economia peruana, optimistas",0.0979,"1284","empleo mtpe, maurate ministro trabajo, empleo formal, mil empleos, trabajo promocion empleo",0.2119
"EMPRESAS RETENDERÁN MAS PERSONAL Este año, la tendencia de los empleadores ante la situación política y económica es retener el personal capacitado a fin de mantener productividad en la empresa, revela el gerente de Aptitus, Joseph Zumaeta.","nan","peru21",2018-04-12,"EMPRESAS RETENDERÁN MAS PERSONAL Este año, la tendencia de los empleadores ante la situación política y económica es retener el personal capacitado a fin de mantener productividad en la empresa, revela el gerente de Aptitus, Joseph Zumaeta.. nan","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.1307,"-1","Unknown",0.0565,"-1","Unknown",0.011
"MUNICIPIO DE LIMA CIERRA TODOS LOS INGRESOS A EXMERCADO MAYORISTA","Operativo denominado verdura culmina con la clausura definitiva del Exmercad Mayorista de La Parada, ubicado en Lima. Participación masiva de más de cinco mil policías y diversos organismos municipales logró controlar la situación aunque enfrentamientos menores ocurrieron dentro del mercado.","peru21",2014-03-03,"MUNICIPIO DE LIMA CIERRA TODOS LOS INGRESOS A EXMERCADO MAYORISTA. Operativo denominado verdura culmina con la clausura definitiva del Exmercad Mayorista de La Parada, ubicado en Lima. Participación masiva de más de cinco mil policías y diversos organismos municipales logró controlar la situación aunque enfrentamientos menores ocurrieron dentro del mercado.","-1","Unknown",0.0138,"862","clausuran, establecimientos, clausurado, discotecas, discoteca",1,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",1
"Pese a que Ministro del Interior les dio plazo hasta ayer, cientos de ellos continúan en foro...","Donan nuevos uniformes a los antes siguen Se han apostado a lo largo de los jirones Gamarra, Humboldt, Antonio Bazo y Bausate y Meza. Pese a que el ministro del Interior, Daniel Urresti, dio plazo a los ambulantes hasta ayer para que abandonen las calles de Gamarra, cientos de estos continúan ocupando las pistas y veredas de este emporio comercial en La Victoria.","peru21",2014-11-16,"Pese a que Ministro del Interior les dio plazo hasta ayer, cientos de ellos continúan en foro.... Donan nuevos uniformes a los antes siguen Se han apostado a lo largo de los jirones Gamarra, Humboldt, Antonio Bazo y Bausate y Meza. Pese a que el ministro del Interior, Daniel Urresti, dio plazo a los ambulantes hasta ayer para que abandonen las calles de Gamarra, cientos de estos continúan ocupando las pistas y veredas de este emporio comercial en La Victoria.","-1","Unknown",0.0077,"-1","Unknown",0.0194,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",1
"Detectan Segundas Actividades Laborales Entre Docentes","Encuesta ministerial destapa prevalencia de múltiples ingresos económicos entre profesionales educativos, junto a altos niveles de endeudamiento personal.","peru21",2015-05-06,"Detectan Segundas Actividades Laborales Entre Docentes. Encuesta ministerial destapa prevalencia de múltiples ingresos económicos entre profesionales educativos, junto a altos niveles de endeudamiento personal.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.2379,"-1","Unknown",0.0208,"1241","docentes huelga, maestros huelga, huelga maestros, ministra educacion maril, ministro educacion",0.0545
"Nuevo Central Monitoreo San Borja","Pronto, San Borja tendrá una nueva central de monitoreo, que estará ubicada en el cruce de las avenidas San Borja Sur y Del Parque Sur. Allí se instalarán aproximadamente 180 cámaras más que capturarán imágenes de áreas clave, según indicó el Municipio después de haber anunciado la expansión significativa del Estado de Emergencia en el Callao.","peru21",2016-06-03,"Nuevo Central Monitoreo San Borja. Pronto, San Borja tendrá una nueva central de monitoreo, que estará ubicada en el cruce de las avenidas San Borja Sur y Del Parque Sur. Allí se instalarán aproximadamente 180 cámaras más que capturarán imágenes de áreas clave, según indicó el Municipio después de haber anunciado la expansión significativa del Estado de Emergencia en el Callao.","921","transporte urbano, ministerio transportes, transporte publico, transportes comunicaciones, municipalidad lima",0.1741,"-1","Unknown",0.0071,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",0.1434
"La PEA informal se reduce","Piero Ghezzi señala que la población ocupada en actividades económicas informales disminuyó notablemente en años recientes gracias a políticas enfocadas en formalizar empleos.","peru21",2014-05-14,"La PEA informal se reduce. Piero Ghezzi señala que la población ocupada en actividades económicas informales disminuyó notablemente en años recientes gracias a políticas enfocadas en formalizar empleos.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.166,"753","brecha salarial, conflictos sociales, baja productividad, productividad laboral, salario minimo",0.4447,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.0229
"Formalización Laboral Necesita Cambios Multidimensionales","La Sociedad Nacional de Industrias indica que la estrategia para combatir la problemática de la informalidad laboral debe ser multidimensional e integral. Para reducir significativamente la informalidad, recomendaron diferenciar tratamientos legislativos según el tamaño empresarial, ofrecer facilidades fiscales temporales y proporcionar capacitación adecuada.","peru21",2016-06-02,"Formalización Laboral Necesita Cambios Multidimensionales. La Sociedad Nacional de Industrias indica que la estrategia para combatir la problemática de la informalidad laboral debe ser multidimensional e integral. Para reducir significativamente la informalidad, recomendaron diferenciar tratamientos legislativos según el tamaño empresarial, ofrecer facilidades fiscales temporales y proporcionar capacitación adecuada.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.1318,"833","reformas laborales propuestas, reformas laborales, mejorar condiciones laborales, laborales propuestas, significativos salario minimo",0.0498,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.1017
"Desempeño gubernamental evaluado negativamente","Citizen surveys reveal dissatisfaction regarding government performance across various sectors including social programs management, economic support for private investment, employment services provision, health service delivery, among others. Public perception suggests significant room for improvement within these areas.","peru21",2019-04-15,"Desempeño gubernamental evaluado negativamente. Citizen surveys reveal dissatisfaction regarding government performance across various sectors including social programs management, economic support for private investment, employment services provision, health service delivery, among others. Public perception suggests significant room for improvement within these areas.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.1092,"709","towards, been, these, before, were",0.2514,"-1","Unknown",0.0196
"Encuestas muestran percepción pública sobre economía familiar","Un estudio realizado por Ipsos indica que el 68% de la población cree que la economía familiar sigue complicándose. Además, muestra que sólo el 22% invierte en medidas de seguridad personal. Los datos sugieren cambios notorios respecto a cómo destinan recursos hacia aspectos fundamentales como salud y educación.","peru21",2019-04-15,"Encuestas muestran percepción pública sobre economía familiar. Un estudio realizado por Ipsos indica que el 68% de la población cree que la economía familiar sigue complicándose. Además, muestra que sólo el 22% invierte en medidas de seguridad personal. Los datos sugieren cambios notorios respecto a cómo destinan recursos hacia aspectos fundamentales como salud y educación.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.1222,"-1","Unknown",0.0403,"-1","Unknown",0.0385
"ANA MARÍA CHOQUEHUANCALLA DESTACA BENEFICIOS PARA PYMES SI SON OTORGADAS FACULTADES ECONÓMICAS","Una figura relevante destaca cómo ciertos sectores pueden beneficiarse enormemente de estas facultades, especialmente aquellas relacionadas con incentivos fiscales destinados a promover la formalización de negocios actuales operando informalmente.","peru21",2016-09-26,"ANA MARÍA CHOQUEHUANCALLA DESTACA BENEFICIOS PARA PYMES SI SON OTORGADAS FACULTADES ECONÓMICAS. Una figura relevante destaca cómo ciertos sectores pueden beneficiarse enormemente de estas facultades, especialmente aquellas relacionadas con incentivos fiscales destinados a promover la formalización de negocios actuales operando informalmente.","-1","Unknown",0.0277,"-1","Unknown",0.008,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",1
"Ambulantes de Av. Aviación obtienen acceso a nuevos puestos","Las más de 2400 nuevas opciones laborales disponibles en galerías y mercados permitirán reubicar a los vendedores informalizados previamente expulsados de la Av. Aviación, ofreciendo tarifas accesibles según disponibilidad.","peru21",2019-06-24,"Ambulantes de Av. Aviación obtienen acceso a nuevos puestos. Las más de 2400 nuevas opciones laborales disponibles en galerías y mercados permitirán reubicar a los vendedores informalizados previamente expulsados de la Av. Aviación, ofreciendo tarifas accesibles según disponibilidad.","-1","Unknown",0.0478,"-1","Unknown",0.0094,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",0.1796
"Formalización de trabajadores del hogar avanza lentamente","TRÁMITES SIMPLIFICADOS Desde 2013, la SUNAT facilitó procedimientos para registrar trabajadores del hogar. SIN RESULTADOS ESPERADIZADOS Aún así, muchas dificultades persisten, especialmente en términos de protección y regulación adecuada. OPORTUNITADES PARA MEJORÍA Existen llamamientos urgentes para fortalecer políticas que garanticen mejores condiciones laborales.","peru21",2014-10-18,"Formalización de trabajadores del hogar avanza lentamente. TRÁMITES SIMPLIFICADOS Desde 2013, la SUNAT facilitó procedimientos para registrar trabajadores del hogar. SIN RESULTADOS ESPERADIZADOS Aún así, muchas dificultades persisten, especialmente en términos de protección y regulación adecuada. OPORTUNITADES PARA MEJORÍA Existen llamamientos urgentes para fortalecer políticas que garanticen mejores condiciones laborales.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.0559,"-1","Unknown",0.0089,"-1","Unknown",0.0469
"Formalizar?","¿Por qué es tan importante? Paga usted Essalud, CTS y abona en algún fondo de pensiones a la persona que le ayuda a realizar las labores domésticas? ¿Ha verificado si los porteros de su edificio están en planilla? Es probable que sus trabajadores hayan pedido recibir en efectivo el dinero destinado al pago de seguro y pensión. Entonces, ni él ni usted pueden eliminar esos pagos. En la actualidad empresarial o selfprendedora –como gustan llamarla algunos– la informalidad encuentra incentivos adicionales como la evasión de impuestos. Pero no siempre es la intención del informal. La informalidad puede ser promovida por la autoridad municipal que prefierela el pago rente de licencias libres (prohibidas) para el funcionamiento de negocios antes que el otorgamiento de una licencia definitiva. Esto pone al empresario en una situación precaria y vulnerable al chantaje.","peru21",2016-08-26,"Formalizar?. ¿Por qué es tan importante? Paga usted Essalud, CTS y abona en algún fondo de pensiones a la persona que le ayuda a realizar las labores domésticas? ¿Ha verificado si los porteros de su edificio están en planilla? Es probable que sus trabajadores hayan pedido recibir en efectivo el dinero destinado al pago de seguro y pensión. Entonces, ni él ni usted pueden eliminar esos pagos. En la actualidad empresarial o selfprendedora –como gustan llamarla algunos– la informalidad encuentra incentivos adicionales como la evasión de impuestos. Pero no siempre es la intención del informal. La informalidad puede ser promovida por la autoridad municipal que prefierela el pago rente de licencias libres (prohibidas) para el funcionamiento de negocios antes que el otorgamiento de una licencia definitiva. Esto pone al empresario en una situación precaria y vulnerable al chantaje.","-1","Unknown",0.0137,"-1","Unknown",0.0309,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",1
"Incremento del desempleo en España","Los últimos datos revelan un aumento del 0.54% en el número de personas desempleadas en agosto comparado con julio, sumando un total de 4.07 millones. Esta tendencia negativa requiere atención urgente para contención social y laboral.","peru21",2015-09-03,"Incremento del desempleo en España. Los últimos datos revelan un aumento del 0.54% en el número de personas desempleadas en agosto comparado con julio, sumando un total de 4.07 millones. Esta tendencia negativa requiere atención urgente para contención social y laboral.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",1,"-1","Unknown",0.0405,"1284","empleo mtpe, maurate ministro trabajo, empleo formal, mil empleos, trabajo promocion empleo",0.0597
